"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000178917",22.5746306276872,0.515372505103765,0.377242123374919,1.3661584249741,0.17188924357369,0.250052193995204,"ZNF852","285346","zinc finger protein 852"
"ENSG00000153936",849.524435380185,0.0939722241173687,0.0687937614870184,1.3659992139709,0.171939210102845,0.25009969292301,"HS2ST1","9653","heparan sulfate 2-O-sulfotransferase 1"
"ENSG00000153207",1189.69110005004,-0.0811854990968344,0.0594580021273459,-1.36542595095868,0.172119212082833,0.250336310474719,"AHCTF1","25909","AT-hook containing transcription factor 1"
"ENSG00000157216",935.827829597991,0.0937912217708093,0.0687173048097113,1.36488504650366,0.172289182863725,0.25053483397173,"SSBP3","23648","single stranded DNA binding protein 3"
"ENSG00000132330",23.9163990925809,0.499879659440565,0.366244084964865,1.3648811815992,0.172290397801246,0.25053483397173,"SCLY","51540","selenocysteine lyase"
"ENSG00000129682",3.10328359648881,1.47249613307724,1.07919873042943,1.36443464170062,0.172430811323804,0.250713774789714,"FGF13","2258","fibroblast growth factor 13"
"ENSG00000239900",951.661776901522,-0.088679917695589,0.0650354833077663,-1.36356206158922,0.172705439306353,0.251087807281426,"ADSL","158","adenylosuccinate lyase"
"ENSG00000159915",9.81439381562314,-0.821614422428323,0.60292771143708,-1.36270801099854,0.172974552084554,0.251453747011806,"ZNF233","353355","zinc finger protein 233"
"ENSG00000100372",344.893445893101,0.135662399150499,0.0996186108619514,1.36181781673804,0.173255387352255,0.251836652401728,"SLC25A17","10478","solute carrier family 25 member 17"
"ENSG00000100916",154.410646710992,0.195669718531651,0.143725663016389,1.36141113858935,0.173383798055129,0.251997945170888,"BRMS1L","84312","BRMS1 like transcriptional repressor"
"ENSG00000115286",258.545024661897,-0.166227307458854,0.122207683653562,-1.36020340529552,0.173765565276336,0.252527399622839,"NDUFS7","374291","NADH:ubiquinone oxidoreductase core subunit S7"
"ENSG00000198780",3.76345981001696,1.31744864505131,0.968670073471211,1.36005919985765,0.173811190878172,0.252568293867637,"FAM169A","26049","family with sequence similarity 169 member A"
"ENSG00000173457",2424.95404270443,-0.0693876348348107,0.051024495179532,-1.35988870817177,0.173865144811876,0.252621280722537,"PPP1R14B","26472","protein phosphatase 1 regulatory inhibitor subunit 14B"
"ENSG00000182687",5.91928247721031,1.01393318217232,0.74569773276112,1.35971069459738,0.17392149247915,0.252677734597551,"GALR2","8811","galanin receptor 2"
"ENSG00000147889",514.17317037726,0.119401075285053,0.0878487205287947,1.35916692430274,0.174093699717329,0.252902484030685,"CDKN2A","1029","cyclin dependent kinase inhibitor 2A"
"ENSG00000138944",128.658718427352,-0.213129199292498,0.156816773246598,-1.3590969567863,0.174115867054684,0.252909250174765,"SHISAL1","85352","shisa like 1"
"ENSG00000114735",225.405809891077,-0.169508049393722,0.124744936947666,-1.35883710827347,0.174198211563244,0.253003415567571,"HEMK1","51409","HemK methyltransferase family member 1"
"ENSG00000130560",506.616451073148,0.117139529010387,0.086243445487568,1.3582426855531,0.174386690083738,0.253251694306205,"UBAC1","10422","UBA domain containing 1"
"ENSG00000145741",4718.54393514998,-0.0608020002531227,0.0448069417432196,-1.3569772425346,0.174788441628012,0.253809616052579,"BTF3","689","basic transcription factor 3"
"ENSG00000138785",197.731375934205,-0.177007421447014,0.130605849467582,-1.35527943172982,0.17532854559529,0.25454704038075,"INTS12","57117","integrator complex subunit 12"
"ENSG00000088543",113.185373531297,-0.227138457123992,0.167596451410957,-1.35527008604159,0.175331522067854,0.25454704038075,"C3orf18","51161","chromosome 3 open reading frame 18"
"ENSG00000101938",16.4144718566356,-0.616118863394856,0.454696465092243,-1.35501133326353,0.175413946224669,0.254641109474283,"CHRDL1","91851","chordin like 1"
"ENSG00000178149",204.627732557156,-0.172550720641357,0.12739840415669,-1.35441822669249,0.175602985857386,0.254866535882464,"DALRD3","55152","DALR anticodon binding domain containing 3"
"ENSG00000089639",306.38430535199,-0.145107687206997,0.107136925392348,-1.35441339832739,0.175604525415556,0.254866535882464,"GMIP","51291","GEM interacting protein"
"ENSG00000155542",40.8398319181253,0.387581192722162,0.286376790384049,1.3533959655124,0.175929165658707,0.255312053529023,"SETD9","133383","SET domain containing 9"
"ENSG00000115423",1.19704411350411,2.44763267002341,1.80929390642229,1.35281098407244,0.176116022780947,0.255557548025718,"DNAH6","1768","dynein axonemal heavy chain 6"
"ENSG00000169981",137.120346443713,-0.206024911151786,0.152323056798732,-1.35255236785336,0.176198678165797,0.255651803860047,"ZNF35","7584","zinc finger protein 35"
"ENSG00000176340",969.376965717067,-0.0939493939782127,0.0694977124592131,-1.35183433603444,0.176428317305437,0.255959282358351,"COX8A","1351","cytochrome c oxidase subunit 8A"
"ENSG00000185386",266.782937713192,0.156098812958609,0.115551740223288,1.35089971520091,0.176727559475793,0.256367667878714,"MAPK11","5600","mitogen-activated protein kinase 11"
"ENSG00000271605",2.184992421265,-1.79824719603764,1.33144733780861,-1.35059581026864,0.176824943660321,0.256483177970443,"MILR1","284021","mast cell immunoglobulin like receptor 1"
"ENSG00000141854",7.65294639541887,-0.907239024844869,0.671849051430828,-1.35036139875874,0.176900086481026,0.256551167802996,"MISP3","113230","MISP family member 3"
"ENSG00000131591",156.478099462683,0.196654928279732,0.145633771546543,1.35033877232853,0.176907340855569,0.256551167802996,"C1orf159","54991","chromosome 1 open reading frame 159"
"ENSG00000213988",4.82083398539654,-1.09951088118509,0.814436865647188,-1.35002592289504,0.177007667819981,0.256670891877503,"ZNF90","7643","zinc finger protein 90"
"ENSG00000092850",0.705765920249579,-3.02666798594955,2.24269184160883,-1.34956926751841,0.177154187666091,0.256857567421103,"TEKT2","27285","tektin 2"
"ENSG00000164309",7.48601469340462,-0.914155092861879,0.677624212144275,-1.34905907504268,0.177317991953834,0.257069263854379,"CMYA5","202333","cardiomyopathy associated 5"
"ENSG00000112996",353.469679359515,-0.1397755872881,0.103657330048166,-1.34843900786516,0.177517224854416,0.2573322757725,"MRPS30","10884","mitochondrial ribosomal protein S30"
"ENSG00000186951",425.462468573602,0.140347215981603,0.104095390293766,1.34825582175668,0.177576116008572,0.257391813309364,"PPARA","5465","peroxisome proliferator activated receptor alpha"
"ENSG00000184719",25.5780496205664,-0.475287841135094,0.352745917594066,-1.3473943068621,0.17785327319785,0.257767677911875,"RNLS","55328","renalase, FAD dependent amine oxidase"
"ENSG00000182446",2908.7727205164,-0.0635078991042819,0.0471632318237741,-1.34655528572723,0.178123503351552,0.258118492216895,"NPLOC4","55666","NPL4 homolog, ubiquitin recognition factor"
"ENSG00000014914",158.976525222006,0.197323723655437,0.146542191836381,1.34653181573642,0.178131066907921,0.258118492216895,"MTMR11","10903","myotubularin related protein 11"
"ENSG00000140479",2.50660009854343,1.73889580713911,1.29211743727775,1.34577226262238,0.17837597334866,0.258447442978036,"PCSK6","5046","proprotein convertase subtilisin/kexin type 6"
"ENSG00000214517",1203.04797585576,0.0827696570961126,0.0615304579976487,1.34518187885544,0.178566506683078,0.258697554917791,"PPME1","51400","protein phosphatase methylesterase 1"
"ENSG00000129158",58.9284135402931,-0.336924994725215,0.250483123911887,-1.34510057788857,0.178592756633346,0.258709635624515,"SERGEF","26297","secretion regulating guanine nucleotide exchange factor"
"ENSG00000170191",220.288383443713,0.166442448386637,0.123763189374015,1.34484614713382,0.178674924202806,0.258802708101217,"NANP","140838","N-acetylneuraminic acid phosphatase"
"ENSG00000004866",323.717434952495,-0.143782543781189,0.106941084070638,-1.34450239616251,0.178785982101761,0.258937604078796,"ST7","7982","suppression of tumorigenicity 7"
"ENSG00000168876",110.10950000042,0.229788541681442,0.1709279118703,1.34435938032055,0.178832202297901,0.258978577300068,"ANKRD49","54851","ankyrin repeat domain 49"
"ENSG00000151023",1.68494682608765,2.08609385644882,1.55239880888313,1.34378733384217,0.179017166500655,0.25922044640957,"ENKUR","219670","enkurin, TRPC channel interacting protein"
"ENSG00000197021",294.232000286291,-0.147765883608321,0.109995547526023,-1.34338059068584,0.179148768425043,0.259361294874319,"CXorf40B","541578","chromosome X open reading frame 40B"
"ENSG00000136754",896.095828436496,0.0930510654997875,0.0692665983086472,1.34337570736704,0.179150348861886,0.259361294874319,"ABI1","10006","abl interactor 1"
"ENSG00000119844",207.109166461159,0.179006992947853,0.133319772347288,1.34268900851071,0.179372695268544,0.259657166812874,"AFTPH","54812","aftiphilin"
"ENSG00000198569",3.90290928837899,1.30966181674491,0.975459448558729,1.34261021171098,0.179398222021642,0.259668094887323,"SLC34A3","142680","solute carrier family 34 member 3"
"ENSG00000160712",123.732502706487,-0.221872322333871,0.165374706969683,-1.34163395599876,0.179714710674032,0.260100128354281,"IL6R","3570","interleukin 6 receptor"
"ENSG00000206562",187.706377471813,0.179272245237344,0.133663089163864,1.34122476413489,0.179847488392423,0.260266218048308,"METTL6","131965","methyltransferase like 6"
"ENSG00000213782",19.9069628772528,0.534668730683971,0.399235549077031,1.33923126815746,0.180495396165382,0.261177670027327,"DDX47","51202","DEAD-box helicase 47"
"ENSG00000159761",3.68333508102512,1.2898900996198,0.963525475146309,1.33871924810699,0.180662087710682,0.261373010190914,"C16orf86","388284","chromosome 16 open reading frame 86"
"ENSG00000114405",66.0211856565526,-0.300936413257961,0.224796585997632,-1.33870544306723,0.180666583615763,0.261373010190914,"C3orf14","57415","chromosome 3 open reading frame 14"
"ENSG00000185053",12.0840148389103,0.716010811509783,0.535100249839768,1.33808723080243,0.180868002784185,0.26163820052226,"SGCZ","137868","sarcoglycan zeta"
"ENSG00000147231",20.3136107416757,-0.529926976016615,0.396177945647476,-1.33759837426223,0.181027394699514,0.261842548471839,"RADX","55086","RPA1 related single stranded DNA binding protein, X-linked"
"ENSG00000115828",51.3318114396294,-0.332657769698078,0.24890243245522,-1.33649866904345,0.181386335241072,0.262317599444839,"QPCT","25797","glutaminyl-peptide cyclotransferase"
"ENSG00000196470",98.6254306484973,0.239334584113095,0.179078196155896,1.33648087400179,0.181392147829898,0.262317599444839,"SIAH1","6477","siah E3 ubiquitin protein ligase 1"
"ENSG00000117472",3.33283464610636,-1.33906590328893,1.00209313154024,-1.3362689166732,0.181461392397274,0.262391465790993,"TSPAN1","10103","tetraspanin 1"
"ENSG00000172476",14.6825363851349,0.623198457587145,0.466546093346325,1.33577039112518,0.181624333570557,0.26260078819751,"RAB40A","142684","RAB40A, member RAS oncogene family"
"ENSG00000153495",3.81556778205593,-1.25879220305607,0.942433014427269,-1.33568347435394,0.181652753096341,0.262615590603898,"TEX29","121793","testis expressed 29"
"ENSG00000131873",1591.47005515339,-0.0765802244355669,0.0573475821165472,-1.33536971584841,0.181755371429938,0.262737648612293,"CHSY1","22856","chondroitin sulfate synthase 1"
"ENSG00000168661",48.356354449463,0.339946324676679,0.254619874511009,1.3351130791716,0.181839339384307,0.262832724713993,"ZNF30","90075","zinc finger protein 30"
"ENSG00000141452",284.588212893093,0.146307926092471,0.109611910166933,1.33478128307089,0.181947941108996,0.262963384168335,"RMC1","29919","regulator of MON1-CCZ1"
"ENSG00000277161",163.167457302716,0.208840777379627,0.156580252248675,1.3337619168473,0.182281895588124,0.2634196798274,"PIGW","284098","phosphatidylinositol glycan anchor biosynthesis class W"
"ENSG00000111652",1197.54517651238,0.0818319116768387,0.0613600511520665,1.33363499769642,0.182323507361326,0.263453455414865,"COPS7A","50813","COP9 signalosome subunit 7A"
"ENSG00000100294",161.888353141839,-0.193498356675554,0.145152283329252,-1.33307139396931,0.182508375845937,0.263694206333772,"MCAT","27349","malonyl-CoA-acyl carrier protein transacylase"
"ENSG00000164054",2677.48828121269,0.0656433133496129,0.0492692619949236,1.33233806823363,0.18274912311443,0.264015636553793,"SHISA5","51246","shisa family member 5"
"ENSG00000167525",12.2605529077545,0.696984696028305,0.523297013769135,1.33191032566411,0.182889657578806,0.264192240630891,"PROCA1","147011","protein interacting with cyclin A1"
"ENSG00000182600",6.92078963790507,0.912550642008533,0.685317717995973,1.33157310550359,0.183000507437893,0.264325932943293,"SNORC","389084","secondary ossification center associated regulator of chondrocyte maturation"
"ENSG00000100413",1197.19518961884,0.0795382866590613,0.0597397578750388,1.3314129398622,0.183053173978556,0.264375566937933,"POLR3H","171568","RNA polymerase III subunit H"
"ENSG00000153707",16.3765545880537,0.602777038634129,0.453047663693419,1.33049364766625,0.183355677936393,0.264785984014523,"PTPRD","5789","protein tyrosine phosphatase, receptor type D"
"ENSG00000128536",28.9029304502732,0.474145794585798,0.356403807821031,1.33036119194297,0.183399294567015,0.264822494324298,"CDHR3","222256","cadherin related family member 3"
"ENSG00000227124",66.4058666804139,0.299658494078298,0.225460271083582,1.32909666362997,0.183816080876994,0.265385493411744,"ZNF717","100131827","zinc finger protein 717"
"ENSG00000115526",142.991308047803,0.207221631234411,0.155915138602786,1.3290667801177,0.183825938907816,0.265385493411744,"CHST10","9486","carbohydrate sulfotransferase 10"
"ENSG00000203666",51.1770913086728,0.340846584422456,0.25656937935267,1.32847725353049,0.184020493137949,0.265639816398614,"EFCAB2","84288","EF-hand calcium binding domain 2"
"ENSG00000196747",7.94260824232817,0.891935490011028,0.671449014702948,1.32837411401315,0.184054546673387,0.265651204513366,"HIST1H2AI","8329","histone cluster 1 H2A family member i"
"ENSG00000244588",1.63920820287036,-2.09955120663388,1.58058036176601,-1.32834195427306,0.184065165796855,0.265651204513366,"RAD21L1","642636","RAD21 cohesin complex component like 1"
"ENSG00000088876",140.964247681881,-0.199770156635899,0.150466825595037,-1.32766911141965,0.184287442077356,0.265945430449129,"ZNF343","79175","zinc finger protein 343"
"ENSG00000257591",6.59668336519178,1.02249898629988,0.770213579082104,1.32755253097256,0.184325975075511,0.265974463935133,"ZNF625","90589","zinc finger protein 625"
"ENSG00000183439",16.6830983871724,-0.577957858349929,0.435498798378406,-1.32711699894919,0.184469982979986,0.266155672176898,"TRIM61","391712","tripartite motif containing 61"
"ENSG00000085721",859.6515026874,-0.0923097016943772,0.0695620426436296,-1.32701252272428,0.184504540242829,0.266178943194908,"RRN3","54700","RRN3 homolog, RNA polymerase I transcription factor"
"ENSG00000142684",1.08010303736291,-2.53539375736225,1.91094207626156,-1.32677687558292,0.184582502076905,0.266238232474418,"ZNF593","51042","zinc finger protein 593"
"ENSG00000187537",1.08010303736291,-2.53539375736225,1.91094207626156,-1.32677687558292,0.184582502076905,0.266238232474418,"POTEG","404785","POTE ankyrin domain family member G"
"ENSG00000115504",1024.41040423771,0.0886617114585964,0.0668454172487535,1.32636933252518,0.184717391741191,0.26640619134396,"EHBP1","23301","EH domain binding protein 1"
"ENSG00000116396",121.372613722083,-0.219087745204049,0.165218243174801,-1.32605056798876,0.184822948091281,0.266531815318536,"KCNC4","3749","potassium voltage-gated channel subfamily C member 4"
"ENSG00000127561",37.3964454689779,-0.396345200611303,0.298949506950982,-1.32579312357351,0.184908231344957,0.266628181446198,"SYNGR3","9143","synaptogyrin 3"
"ENSG00000077616",8.31217229558888,0.819379895396535,0.618514948913395,1.32475358410661,0.185252894309093,0.267098503234233,"NAALAD2","10003","N-acetylated alpha-linked acidic dipeptidase 2"
"ENSG00000184162",51.3170565225682,-0.337825850603054,0.255067268976027,-1.3244578654065,0.185351027647714,0.267192350892903,"NR2C2AP","126382","nuclear receptor 2C2 associated protein"
"ENSG00000171634",1519.19766813865,0.0819122014617061,0.0618477246691995,1.3244173799412,0.185364465616174,0.267192350892903,"BPTF","2186","bromodomain PHD finger transcription factor"
